artist,genre,Start,End,Location,Hotttnesss,Discovery,Familiarity
Ben James,acoustic blues,"San Francisco, CA, US",1990,2000,0.252101,0.255204,0.24428911940611725
Justin Teal Morgan,acoustic blues,Arkansas,9999,9999,0.166895,0.257518,0.24650415138957268
The Willie Dixon Band,acoustic blues,none,1966,1992,0.169044,0.257539,0.0
Kerry B Ryan,acoustic blues,none,9999,9999,0.066592,0.257522,0.24650798031262097
Cory Hannah,acoustic blues,none,9999,9999,0.146803,0.257568,0.24655201292767676
Philadelphia Jerry Ricks,acoustic blues,none,9999,9999,0.152174,0.257262,0.24625910031447995
Cecil Reynolds,acoustic blues,"Arlington, TX, US",9999,9999,0.171394,0.256802,0.24581877416392267
Lewis Hutcheson,acoustic blues,"Dallas, TX, US",9999,9999,0.117437,0.25717,0.2461710350843685
Joseph Messing,acoustic blues,"Chicago,Illinois,United States",9999,9999,0.102275,0.256902,0.2459144972401308
Delton Parker,acoustic blues,"Michigan, US",9999,9999,0.023166,0.256823,0.2458388760099264
John Westmoreland,acoustic blues,"Los Angeles, CA, US",9999,9999,0.051974,0.256844,0.2458589778559301
Lance & Donna,acoustic blues,Germany,9999,9999,0.16192,0.257285,0.2462811166220078
Cerebral Tone,acoustic blues,"Seattle, WA, US",9999,9999,0.037417,0.256902,0.2459144972401308
Arman Srsa,acoustic blues,"Buenos Aires, Autonomous City of Buenos Aires, AR",9999,9999,0.210717,0.256874,0.24588769477879252
Barrelhouse Buck McFarland,acoustic blues,none,1930,1930,0.154303,0.256852,0.24586663570202677
Marianne Pasts,acoustic blues,"Boston, MA, US",9999,9999,0.182391,0.257325,0.24631940585249107
Lionel Cuzenic,acoustic blues,FRANCE,9999,9999,0.009977,0.257289,0.24628494554505614
James Higgins,acoustic blues,United States,9999,9999,0.194465,0.257516,0.24650223692804854
Simon Mas,acoustic blues,Italy,9999,9999,0.245808,0.257445,0.24643427354394074
Nathaniel Matthew,acoustic blues,United States,9999,9999,0.188827,0.257741,0.24671761384951674
Memphis Minnie & Joe McCoy,acoustic blues,none,9999,9999,0.075897,0.257338,0.24633184985239812
Beverley Scott,acoustic blues,none,9999,9999,0.092263,0.257309,0.24630409016029778
Steve Kyle,acoustic blues,"St. Louis, MO, US",9999,9999,0.174421,0.257405,0.24639598431345752
The Fabuolus Abu Garcia Brothers,acoustic blues,"San Francisco, CA, US",9999,9999,0.009977,0.257356,0.24634908000611552
Ron J. Land,acoustic blues,"Maryland, US",9999,9999,0.019954,0.257356,0.24634908000611552
Michael W Proud,acoustic blues,"Nevada, US",9999,9999,0.015813,0.257317,0.2463117480063944
blind boy blue,acoustic blues,"Winnetka, Los Angeles, CA, US",9999,9999,0.110437,0.257302,0.24629738954496316
sixthboro,acoustic blues,"New York,New York,United States",9999,9999,0.117051,0.257444,0.2464333163131787
Galen Kipar & Island Ford,acoustic blues,North Carolina,9999,9999,0.0,0.257305,0.0
J.B.Kline,acoustic blues,"New Jersey, US",9999,9999,0.036919,0.256004,0.2450549040157821
Caldonias Lost Lovers,acoustic blues,none,9999,9999,0.070172,0.255834,0.2448921747862283
Now's The Time Jazz Trio,acoustic blues,CANADA - B.C.,9999,9999,0.019954,0.255877,0.2449333357089978
Byron Blocker,acoustic blues,"Los Angeles, CA, US",9999,9999,0.203862,0.255876,0.24493237847823568
Katy Soljak,acoustic blues,"Waiheke Island, Cowes, Auckland, NZ",9999,9999,0.209541,0.256225,0.24526645201420194
Chris Rico,acoustic blues,"Louisiana, US",9999,9999,0.161317,0.25602,0.24507021970797538
Lynn Cassell,acoustic blues,"Wyoming, US",9999,9999,0.063242,0.254961,0.2440565123309316
Rev. Jules Barry Jones,acoustic blues,"California, US",9999,9999,0.019954,0.254761,0.24386506617851542
Dave Osti,acoustic blues,"Los Angeles, CA, US",9999,9999,0.029931,0.25482,0.24392154279347816
Travis Swackhammer,acoustic blues,"Ohio, US",9999,9999,0.053096,0.254975,0.24406991356160074
Steve Brandick,acoustic blues,"Los Angeles, CA, US",9999,9999,0.015817,0.254733,0.2438382637171771
Russ Bell,acoustic blues,United States,9999,9999,0.177484,0.255007,0.2441005449459873
Stagefright Slim,acoustic blues,"New Mexico, US",9999,9999,0.02579,0.256437,0.24546938493576315
CJ Smith,acoustic blues,"Queensland, AU",9999,9999,0.188778,0.25631,0.24534781662897884
Pat Johnson,acoustic blues,"Ontario, CA",2000,2010,0.299135,0.256431,0.24546364155119066
Tom Dudley,acoustic blues,"North Carolina, US",9999,9999,0.233401,0.256443,0.24547512832033558
Ron Harrison,acoustic blues,"Michigan, US",9999,9999,0.183878,0.256498,0.24552777601225007
Ed Vadas,acoustic blues,"Massachusetts, US",9999,9999,0.161197,0.256275,0.245314313552306
Devon Alves,acoustic blues,"Colorado, US",9999,9999,0.11952,0.256902,0.2459144972401308
The Thomas Brotherz,acoustic blues,"Escondido, CA, US",9999,9999,0.165406,0.256545,0.24557276585806792
Andy Cohen & Jack Radcliffe,acoustic blues,Massachusetts,9999,9999,0.0,0.256902,0.0
Jason Morrow,acoustic blues,"California, US",9999,9999,0.031626,0.256902,0.2459144972401308
Nowo Voices,acoustic blues,Switzerland,9999,9999,0.0,0.256902,0.0
Kellenny,acoustic blues,"Heidelberg, Baden-Wurttemberg, DE",9999,9999,0.087612,0.256902,0.2459144972401308
Woody Hawkins,acoustic blues,"California, US",9999,9999,0.080534,0.256902,0.2459144972401308
Joe Twing,acoustic blues,"League City, TX, US",9999,9999,0.082438,0.256902,0.2459144972401308
Rick DiDia,acoustic blues,"San Francisco, CA, US",9999,9999,0.009977,0.256902,0.2459144972401308
Wolf Dog Moon,acoustic blues,Rhode Island,9999,9999,0.067397,0.256902,0.2459144972401308
ggdavies,acoustic blues,"Cairns, Queensland, AU",9999,9999,0.153303,0.256902,0.2459144972401308
Wyatt Law,acoustic blues,"Virginia, US",9999,9999,0.065433,0.257279,0.2462753732374353
C Alan Byrd,acoustic blues,"Arlington, VA, US",9999,9999,0.044491,0.256902,0.2459144972401308
Roger Irwin,acoustic blues,"Colorado, US",9999,9999,0.015813,0.256902,0.2459144972401308
Bonnie Bailiff,acoustic blues,"California, US",9999,9999,0.023166,0.256902,0.2459144972401308
Lucinda Roberts,acoustic blues,"New York, NY, US",9999,9999,0.104108,0.256902,0.2459144972401308
John Crippen,acoustic blues,"Indiana, US",9999,9999,0.0,0.256902,0.0
Randall A Walker,acoustic blues,"Washington, DC, US",9999,9999,0.0,0.256902,0.0
Joseph Hamill,acoustic blues,United States,9999,9999,0.0,0.256902,0.0
Dave Wendelin,acoustic blues,United States,9999,9999,0.082186,0.256902,0.2459144972401308
Nora McMahon,acoustic blues,"New Mexico, US",9999,9999,0.085418,0.256902,0.2459144972401308
Danny Clayburn,acoustic blues,New Mexico,9999,9999,0.078444,0.256902,0.2459144972401308
Sandy Pickett,acoustic blues,"Indiana, US",9999,9999,0.103786,0.256902,0.2459144972401308
Jacqueline Ray,acoustic blues,Alaska,9999,9999,0.0,0.256902,0.24381720464041137
Brooker & Bullen,acoustic blues,none,9999,9999,0.0,0.256902,0.0
Have Blues Will Travel,acoustic blues,New Hampshire,9999,9999,0.019954,0.256902,0.2459144972401308
Al Rivers,acoustic blues,"Oregon, US",9999,9999,0.077273,0.256902,0.2459144972401308
David Aaron DeSoto,acoustic blues,"Texas, US",9999,9999,0.015813,0.256902,0.2459144972401308
Alska,acoustic blues,"New Castle, Pa",9999,9999,0.172783,0.257343,0.2463366360062085
Lynx Quicksilver,acoustic blues,"Alabama, US",9999,9999,0.0,0.256902,0.0
Todd Royce,acoustic blues,"Maine, US",9999,9999,0.009977,0.256902,0.2459144972401308
Katie Lessley,acoustic blues,"Austin, TX, US",9999,9999,0.084143,0.256902,0.2459144972401308
Andy Kimbel,acoustic blues,"Pennsylvania, US",1990,2000,0.219251,0.255413,0.24448918063539218
Danny Sandock,acoustic blues,none,9999,9999,0.086754,0.255552,0.24462223571132144
John Terzino,acoustic blues,"Indiana, US",9999,9999,0.105394,0.25506,0.2441512781763776
Nathaniel Street-West,acoustic blues,"Malibu, CA",2000,2010,0.230023,0.255557,0.24462702186513183
Thomasina Winslow,acoustic blues,"New York, NY, US",1969,9999,0.171719,0.255536,0.24460692001912815
Not So Solemn,acoustic blues,"North Carolina, US",9999,9999,0.181769,0.255068,0.24415893602247427
World Upside Down,acoustic blues,"Great Britain, GB",2004,2007,0.17553,0.25931,0.24821950891522182
Mary DeQuattro,acoustic blues,"Boston, MA, US",9999,9999,0.098012,0.258983,0.24790649445602136
Ellsworth & Corder,acoustic blues,"North Carolina, US",9999,9999,0.0,0.258983,0.0
Carter Corn,acoustic blues,"Georgia, US",9999,9999,0.0,0.259091,0.0
Blew Munday,acoustic blues,"Minnesota, US",9999,9999,0.019954,0.258998,0.24792085291745256
Debra Farris,acoustic blues,"Santa Barbara, CA, US",9999,9999,0.109402,0.258983,0.24790649445602136
The Fros,acoustic blues,"Philadelphia,Pennsylvania,United States",9999,9999,0.009977,0.258983,0.24790649445602136
Me and Willy,acoustic blues,none,9999,9999,0.068386,0.258983,0.24790649445602136
Alex Esther,acoustic blues,"California, US",9999,9999,0.20523,0.258983,0.24790649445602136
Barry John Connolly,acoustic blues,UK - Scotland,9999,9999,0.0,0.258983,0.0
Edwin Guitar,acoustic blues,"Wyoming, US",9999,9999,0.094099,0.258983,0.24790649445602136
The Brooke Pennock Band,acoustic blues,"Conway, WA, US",9999,9999,0.113844,0.258983,0.24790649445602136
Jay Wright Wilson,acoustic blues,United States,9999,9999,0.091076,0.258983,0.24790649445602136
Butch Castetter,acoustic blues,"Indiana, US",9999,9999,0.212277,0.258615,0.2475542335355755
Nite Cafe,acoustic blues,"Washington, DC, US",9999,9999,0.089295,0.258602,0.24754178953566847
heather oneill,acoustic blues,"Illinois, US",9999,9999,0.14986,0.258554,0.2474958424590886
Louisiana Red/ Lefty Dizz,acoustic blues,GERMANY,9999,9999,0.033142,0.258456,0.0
Lil Red Johnnie,acoustic blues,"Indiana, US",9999,9999,0.029931,0.258773,0.2477054759959843
Paul Crepeau,acoustic blues,"Hawaii, US",9999,9999,0.033142,0.258638,0.24757624984310336
Teresa Neal,acoustic blues,"Texas, US",9999,9999,0.010264,0.25859,0.2475303027665235
Eric Tipton,acoustic blues,"Texas, US",9999,9999,0.23727,0.258527,0.24746999722851243
MUD DOG,acoustic blues,"Morgan Hill,California,United States",9999,9999,0.208564,0.258496,0.2474403230748879
Charley Patton and Lee,acoustic blues,"Edwards MS, United States",1891,1934,0.15067,0.258346,0.03447287351415617
JL Stiles,acoustic blues,"San Francisco, CA, US",9999,9999,0.257846,0.26314,0.25188570273399197
Samantha Horwill,acoustic blues,United Kingdom,9999,9999,0.226456,0.263514,0.25224370703901033
Phil Dollard,acoustic blues,"Westchester County, NY",9999,9999,0.126026,0.263527,0.25225615103891735
B. Lawrence Keys,acoustic blues,"Los Angeles, CA, US",9999,9999,0.167338,0.263504,0.2522341347313895
Erin Sax Seymour,acoustic blues,"New York, NY, US",9999,9999,0.152783,0.263249,0.25199004088705884
Grace Kalambay,acoustic blues,"New York, NY, US",9999,9999,0.141451,0.263483,0.2522140328853858
Steve Hung,acoustic blues,"Houston, TX, US",9999,9999,0.153082,0.263463,0.2521948882701442
The Golden Eagles,acoustic blues,none,9999,9999,0.243176,0.263656,0.25237963380722583
Barry Big B Brenner,acoustic blues,"Los Angeles, CA, US",9999,9999,0.170042,0.259632,0.2485277372206119
Pierre Jacobs,acoustic blues,United States,9999,9999,0.023166,0.259334,0.24824248245351177
Settlement,acoustic blues,"North Carolina, US",9999,9999,0.212935,0.259353,0.2482606698379913
Lightnin' Charlie,acoustic blues,"Tennessee, US",9999,9999,0.205941,0.259345,0.24825301199189465
Brenda Panneton,acoustic blues,"California, US",9999,9999,0.119343,0.259243,0.2481553744541624
Thom Manno,acoustic blues,none,9999,9999,0.009977,0.259222,0.24813527260815868
Acoustic Ghost,acoustic blues,United States,9999,9999,0.168484,0.25931,0.24821950891522182
Bob Pellegrino,acoustic blues,"Denver, CO, US",9999,9999,0.127274,0.259201,0.248115170762155
Michael Packer Band,acoustic blues,none,9999,9999,0.02579,0.258238,0.24719335753827104
Old Wet Dog,acoustic blues,"Providence, RI, US",9999,9999,0.126134,0.258219,0.24717517015379142
Riccardo Ferranti's,acoustic blues,Italy,9999,9999,0.028009,0.258085,0.2470469012316726
"Franklin, Harpe & Usilton",acoustic blues,"Virginia, US",9999,9999,0.034514,0.258029,0.24699329630899608
Eye in Queue,acoustic blues,"Illinois, US",9999,9999,0.036919,0.258085,0.2470469012316726
Neil Graham,acoustic blues,"New South Wales, AU",9999,9999,0.113179,0.258009,0.24697415169375445
Dan Grimm,acoustic blues,"Ojai, CA, US",9999,9999,0.224303,0.258112,0.2470727464622488
Derek Coombs,acoustic blues,"California, US",9999,9999,0.152397,0.259562,0.24846073106726624
Paul Brendon Lile,acoustic blues,"Kentucky, US",9999,9999,0.182554,0.259586,0.24848370460555613
Mick Reed - The Spring Valley Studs,acoustic blues,none,9999,9999,0.009977,0.259543,0.2484425436827867
Quickdraw String Band,acoustic blues,Washington,9999,9999,0.009977,0.259693,0.24858612829709884
Daisy Debolt,acoustic blues,"Ontario, CA",9999,9999,0.138248,0.259686,0.24857942768176422
Dan Peart,acoustic blues,"Clinton, IA, US",9999,9999,0.1839,0.2596,0.24849710583622528
Steven Knechtges,acoustic blues,"Oregon, US",9999,9999,0.031627,0.259665,0.24855932583576057
Brian Gauci,acoustic blues,"Ontario, CA",9999,9999,0.028009,0.259752,0.2486426049120616
Harpin' Jonny,acoustic blues,California - SF,9999,9999,0.028009,0.259682,0.24857559875871596
Wayne Hamilton,acoustic blues,"Minnesota, US",9999,9999,0.157476,0.259661,0.24855549691271223
Heather Shayne Blakeslee,acoustic blues,"Pennsylvania, US",9999,9999,0.03692,0.258983,0.24790649445602136
Darrell Kastin,acoustic blues,"San Diego, CA, US",9999,9999,0.114986,0.258976,0.24789979384068675
Steven Latourrette,acoustic blues,"Florida, US",9999,9999,0.015813,0.258983,0.24790649445602136
Harvey Keene & The Last Stop Cafe' Band,acoustic blues,none,9999,9999,0.0,0.258983,0.0
Better'N Soup,acoustic blues,Texas,9999,9999,0.0,0.258983,0.0
Chaseface,acoustic blues,"Boston, MA, US",9999,9999,0.028913,0.258983,0.24790649445602136
Bill McQuaid,acoustic blues,"Boston, MA, US",9999,9999,0.100189,0.258975,0.2478988366099247
'Doc' Crow,acoustic blues,United States,9999,9999,0.0,0.258983,0.0
YRG,acoustic blues,none,9999,9999,0.100226,0.258983,0.24790649445602136
Dan Gribbin,acoustic blues,"Florida, US",9999,9999,0.02579,0.258983,0.24790649445602136
Buddy Shute,acoustic blues,"Arkansas, US",9999,9999,0.015813,0.258983,0.24790649445602136
Kimmerjae Makarus,acoustic blues,"Colorado, US",9999,9999,0.0,0.258983,0.0
Jacqui Sterling,acoustic blues,Australia,9999,9999,0.12657,0.258983,0.24790649445602136
Darrell Aquino,acoustic blues,"Hawaii, US",9999,9999,0.009977,0.258983,0.24790649445602136
Mike Franke,acoustic blues,"Virginia, US",9999,9999,0.083172,0.258983,0.24790649445602136
Sparky Rucker,acoustic blues,"Tennessee, US",9999,9999,0.196559,0.25909,0.24800891814756398
Miluna Fausch & Mississippi Charles Bevel,acoustic blues,"California, US",9999,9999,0.009977,0.258983,0.24790649445602136
Vicki Price,acoustic blues,"Iowa, US",9999,9999,0.144751,0.258085,0.2470469012316726
Kelton Young,acoustic blues,"Missouri, US",9999,9999,0.0,0.258447,0.0
Matt Mackey,acoustic blues,"Alabama, US",9999,9999,0.156614,0.258282,0.24723547569180257
Steve Tinto,acoustic blues,"Ohio, US",9999,9999,0.028009,0.258163,0.2471215652311149
Poetry for the Masses,acoustic blues,"Price, UT, US",9999,9999,0.17274,0.259258,0.2481697329155936
Jeb Harrison,acoustic blues,"Arkansas, US",9999,9999,0.015813,0.259298,0.24820802214607685
Ian A. Montgomery,acoustic blues,"Indianapolis, IN, US",9999,9999,0.11677,0.259212,0.24812570030053788
Brandon Ayre,acoustic blues,"Vermont, US",9999,9999,0.0,0.2592,0.24407374248464905
Peter Cairn,acoustic blues,Austria,9999,9999,0.009977,0.259164,0.248079753223958
The Pagan Jug Band,acoustic blues,"Portland, OR, US",9999,9999,0.162017,0.225399,0.21575885654229332
Byrdman,acoustic blues,none,9999,9999,0.22736,0.222978,0.21344140086729527
The Hush Puppies,acoustic blues,"North Carolina, US",9999,9999,0.193853,0.233502,0.2105342910428553
Russ Kelley,acoustic blues,none,9999,9999,0.129753,0.253399,0.24256131788056107
dale leroy perry,acoustic blues,"Middletown, OH, US",9999,9999,0.145291,0.254184,0.031123248742976777
James Robert Davis,acoustic blues,"Marion, Indiana",1969,9999,0.142639,0.254246,0.2433720923360437
Mary Green,acoustic blues,United States,2000,2010,0.184685,0.252995,0.24217459665268037
Chuck Colley & Erik Wendelken,acoustic blues,Massachusetts,9999,9999,0.065406,0.211469,0.006170325392563575
Clifford Hayes & The Dixieland Jug Blowers,acoustic blues,none,9999,9999,0.141531,0.220923,0.02877747486634035
Pernell Charity,acoustic blues,none,9999,9999,0.047439,0.201028,0.1924301856396175
Roy Dunn,acoustic blues,"Eatonton, GA, US",9999,9999,0.1584,0.222215,0.07424478392430409
Box Full Of Cash,acoustic blues,Canada,9999,9999,0.181149,0.200618,0.17336980670506077
Dona Carter,acoustic blues,"New York, NY, US",2000,2010,0.029931,0.253576,0.24273074772544945
Bobby Cadmus Band,acoustic blues,"Phoenixville, PA, US",9999,9999,0.138122,0.254576,0.24368797848753043
Kirill Repnikov,acoustic blues,"New York, NY, US",9999,9999,0.128938,0.253554,0.24270968864868364
Thomas Scott Pearce,acoustic blues,"North Carolina, US",9999,9999,0.128971,0.254274,0.24339889479738194
Ron O'Keefe,acoustic blues,"Oregon, US",9999,9999,0.0,0.253471,0.0
Erik Vice,acoustic blues,"California, US",9999,9999,0.161788,0.254239,0.2433653917207091
Big Boy Broonzy,acoustic blues,none,9999,9999,0.183172,0.143013,0.05173407313204283
Homesick James & Snooky Pryor,acoustic blues,none,9999,9999,0.078028,0.253362,0.24252590034236407
Kendra Flowers,acoustic blues,"Massachusetts, US",9999,9999,0.080137,0.253299,0.24246559480435298
Jon Kanner,acoustic blues,none,9999,9999,0.019954,0.253293,0.2424598514197805
Front Porch Swingin' Liquor Pigs,acoustic blues,Minnesota,9999,9999,0.076475,0.153642,0.0
Nathaniel Street West,acoustic blues,"Los Angeles, CA, US",2000,2010,0.224533,0.153078,0.14653097059783396
Lightnin' Hopkins With Sonny Terry,acoustic blues,,1912,1982,0.082375,0.149788,0.11818390083127513
Paul Orta & Tonky De La Pena,acoustic blues,Texas,9999,9999,0.126706,0.143702,0.0263908721318273
Deanna Bogart Band,acoustic blues,"Baltimore, MD, US",1990,2010,0.201288,0.156218,0.14953667519076827
Mojo Blues,acoustic blues,none,1970,2000,0.245901,0.145099,0.10613003693798882
J. Michael King,acoustic blues,"Gary, IN, US",9999,9999,0.10601,0.143613,0.09325680563264835
Lyle Morse,acoustic blues,"Washington, DC, US",9999,9999,0.0,0.253399,0.0
Andy Coats,acoustic blues,"North Carolina, US",9999,9999,0.141945,0.253602,0.2427556357252635
Keb' Mo' & Corey Harris,acoustic blues,none,9999,9999,0.11425,0.252336,0.13274522367305716
Stephen Monroe,acoustic blues,"Nebraska, US",9999,9999,0.118368,0.254614,0.2437243532564895
Missy Krueger,acoustic blues,"Wisconsin, US",9999,9999,0.092526,0.254394,0.24351376248883166
Trevor Marty,acoustic blues,"Minnesota, US",9999,9999,0.205472,0.252049,0.24126905635175175
